Date,London futures (£ sterling/tonne),New York futures (US$/tonne),ICCO daily price (US$/tonne),ICCO daily price (Euro/tonne),MA_7,MA_30,MA_90,Price_Diff,Volatility_7,Volatility_30,Volatility_90
2011-10-19,1704.67,2645.0,2666.5,1936.0,2684.0457142857144,2585.3683333333333,2381.685333333334,46.0,55.74473184636164,130.57468786469008,185.90190600566345
2011-10-18,1701.0,2599.67,2628.61,1917.0,2662.1271428571426,2595.169,2384.473111111111,-37.88999999999987,38.192762715741935,121.84518179473864,187.7140334861773
2011-10-17,1708.33,2645.67,2667.93,1938.0,2653.9714285714285,2604.9790000000003,2386.671444444444,39.31999999999971,26.9712028097351,115.05152564906994,189.8739387512164
2011-10-14,1722.33,2702.33,2710.04,1955.0,2656.8814285714284,2615.469,2389.4326666666666,42.11000000000013,32.079834491528324,109.49048982023326,192.75982759457816
2011-10-13,1704.67,2653.33,2664.96,1941.0,2655.5457142857144,2623.998,2392.286777777778,-45.07999999999993,31.421102176025528,102.60933708961731,194.92866257084245
2011-10-12,1706.67,2654.67,2669.71,1934.0,2661.1785714285716,2632.5616666666665,2395.556555555556,4.75,29.61947863040747,94.79860791532182,197.09880582198215
2011-10-11,1709.33,2631.0,2646.26,1937.0,2664.858571428572,2639.8563333333336,2397.918111111111,-23.449999999999818,24.95630142877373,86.52778742390012,198.82690900816183
2011-10-10,1731.33,2686.33,2698.63,1971.0,2669.4485714285715,2648.8483333333334,2400.9359999999997,52.36999999999989,28.06908229714305,77.37907384802841,201.31928547726932
2011-10-07,1741.67,2681.0,2699.35,1999.0,2679.554285714286,2656.1723333333334,2405.306666666667,0.7199999999997999,23.233124957470697,70.94059091404183,203.4930470002302
2011-10-06,1759.0,2686.33,2695.09,2011.0,2683.434285714286,2661.552,2410.273222222222,-4.2599999999997635,23.236186476186056,67.36195172890562,205.06175664351738
2011-10-05,1739.33,2641.0,2660.35,1998.0,2676.335714285714,2665.2560000000003,2415.3632222222222,-34.74000000000024,21.259564011431127,63.94096639468192,205.52513841042443
2011-10-04,1728.67,2622.33,2640.51,1985.0,2672.842857142857,2667.933,2419.378777777778,-19.83999999999969,25.101424073697288,61.004686035691485,206.36192579966828
2011-10-03,1712.33,2595.33,2620.27,1974.0,2665.7799999999997,2670.9950000000003,2422.8,-20.240000000000236,32.10761020980522,55.847513620782465,207.1187465186595
2011-09-30,1724.33,2641.67,2665.51,1982.0,2668.5299999999997,2674.862,2426.6113333333337,45.24000000000024,30.960988357147684,50.946164310653636,208.40421704288653
2011-09-29,1769.67,2729.0,2749.93,2016.0,2675.8585714285714,2681.634,2431.3705555555557,84.41999999999962,43.0028896045031,46.65415039417459,210.85554286235399
2011-09-28,1756.0,2689.67,2716.49,1994.0,2678.307142857143,2685.689,2435.2803333333336,-33.440000000000055,45.00479297283272,44.06505154845022,212.85659278738933
2011-09-27,1785.67,2748.0,2771.73,2037.0,2689.2557142857145,2688.5349999999994,2440.7192222222225,55.24000000000024,57.387071383335176,46.782607861386474,215.14346733633596
2011-09-26,1773.33,2711.33,2731.42,2025.0,2699.4085714285716,2688.2906666666668,2445.7015555555554,-40.309999999999945,57.706699330928664,46.529762661867764,216.63716733658842
2011-09-23,1761.33,2663.33,2692.25,1993.0,2706.7999999999997,2687.503,2449.519111111111,-39.17000000000007,51.92967969653219,46.24575955623392,217.93147359005812
2011-09-22,1800.67,2717.0,2739.07,2038.0,2723.7714285714287,2687.8403333333335,2454.0537777777777,46.820000000000164,35.865155062678795,46.59411162209797,219.6756473670967
2011-09-21,1807.33,2758.67,2788.29,2030.0,2741.3114285714287,2691.922,2457.8542222222222,49.2199999999998,32.48729722527217,49.849997987427955,222.47991358362125
2011-09-20,1799.0,2756.67,2789.65,2039.0,2746.9857142857145,2697.508333333333,2461.1985555555557,1.3600000000001273,37.348587594296546,51.12509877495187,225.19388886234722
2011-09-19,1794.67,2747.33,2777.59,2036.0,2755.714285714286,2699.3863333333334,2464.650111111111,-12.059999999999945,36.15434499414186,53.026699877711636,227.6502311844325
2011-09-16,1834.0,2822.67,2857.53,2074.0,2767.9714285714285,2702.316333333333,2469.0806666666667,79.94000000000005,53.073995022700345,59.12021525370905,231.38433748456185
2011-09-15,1837.67,2829.33,2864.22,2066.0,2786.9428571428575,2705.0556666666666,2475.186888888889,6.6899999999996,60.97741186040341,64.59225200084994,234.49393155514917
2011-09-14,1849.0,2845.33,2878.52,2099.0,2813.5528571428576,2710.1723333333334,2481.503333333333,14.300000000000182,52.87163660407206,71.89515919095506,237.63091676412535
2011-09-13,1875.0,2896.0,2927.42,2141.0,2840.46,2718.097333333333,2487.746888888889,48.90000000000009,56.454302464176,81.95678798078204,241.89255677641617
2011-09-12,1872.0,2900.67,2928.42,2147.0,2860.4785714285717,2726.567666666667,2494.594777777778,1.0,59.627426416056466,90.01081064146318,245.56041968785922
2011-09-09,1878.67,2891.67,2933.97,2148.0,2881.095714285714,2736.690666666667,2501.563666666667,5.549999999999727,55.88890374622174,95.70547388006969,249.04524218925147
2011-09-08,1883.67,2946.67,2979.47,2137.0,2909.9357142857143,2748.6563333333334,2509.264333333333,45.5,44.50330581676898,102.8512170309425,253.00132667419126
2011-09-07,1912.0,2972.67,3008.14,2142.0,2931.4514285714286,2760.0443333333333,2517.064111111111,28.670000000000073,50.892871940331375,111.95201039879397,257.45101024482216
2011-09-06,1934.0,3014.67,3047.18,2177.0,2957.5885714285714,2773.9966666666664,2524.692777777778,39.039999999999964,57.200658629670265,120.74427312293591,262.877661249952
2011-09-05,1957.0,3063.33,3104.46,2201.0,2989.865714285714,2788.5476666666664,2532.6514444444447,57.2800000000002,67.8947371201935,133.1838415871702,269.45865050413687
2011-09-02,1965.0,3112.0,3143.47,2213.0,3020.73,2802.9953333333333,2541.153555555555,39.00999999999976,82.34556494866725,147.15046146219322,276.51262969823705
2011-09-01,1956.0,3103.67,3130.72,2192.0,3049.6299999999997,2818.5206666666663,2551.4435555555556,-12.75,80.01556765226971,156.3664038776843,281.04292225774674
2011-08-31,1967.0,3141.0,3167.11,2199.0,3082.9357142857143,2835.1006666666667,2563.6713333333337,36.39000000000033,71.9656943407954,166.110280400527,283.6400823926134
2011-08-30,1959.33,3115.67,3149.45,2182.0,3107.218571428571,2851.873666666667,2575.7252222222223,-17.66000000000031,58.68810652650909,171.6954834922498,285.2396737820701
2011-08-29,1954.5,3142.0,3170.37,2186.0,3130.3942857142856,2867.5983333333334,2587.4866666666667,20.920000000000073,42.968024102647966,178.63844927456927,287.7099005922288
2011-08-26,1949.67,3105.67,3140.4,2169.0,3143.7114285714283,2882.3,2598.5646666666667,-29.9699999999998,22.40379240961765,182.4231769153492,289.6062664065411
2011-08-25,1922.33,3052.67,3088.81,2150.0,3141.4757142857147,2895.424,2609.049,-51.590000000000146,27.233811006767045,182.6528517689675,290.08939840967906
2011-08-24,1948.0,3109.33,3146.57,2185.0,3141.9185714285713,2911.631333333333,2620.538777777778,57.76000000000022,27.29677785014052,182.64664035417937,290.67902087535583
2011-08-23,1971.33,3155.0,3201.34,2219.0,3152.0071428571428,2930.3256666666666,2632.1626666666666,54.76999999999998,34.55364848835786,182.64097558696318,292.77080686097634
2011-08-22,1930.67,3072.67,3121.65,2170.0,3145.5128571428572,2947.038333333333,2642.1144444444444,-79.69000000000005,35.50107355921843,176.11371132833358,294.0289778047883
2011-08-19,1904.67,3032.0,3088.49,2144.0,3136.804285714286,2961.137666666667,2651.6555555555556,-33.16000000000031,41.36662900558461,169.60926452181792,294.4308407418288
2011-08-18,1904.67,3025.33,3080.06,2154.0,3123.902857142857,2972.142,2660.983444444444,-8.429999999999836,43.19590401713105,166.10681628570808,294.55849674516577
2011-08-17,1924.67,3066.0,3126.62,2166.0,3121.934285714286,2985.813,2670.659666666667,46.559999999999945,42.629053026691196,161.14369024105258,295.4000094992598
2011-08-16,1909.33,3019.0,3074.82,2128.0,3119.9357142857143,2995.916,2680.2724444444443,-51.79999999999973,44.71762249888138,156.69869782710606,294.3047672640095
2011-08-15,1869.33,2973.33,3015.31,2086.0,3101.184285714286,3005.379,2690.423888888889,-59.51000000000022,57.40766059757132,148.53439370320658,289.8462907200526
2011-08-12,1854.0,2911.33,2962.46,2080.0,3067.058571428571,3014.3859999999995,2699.612,-52.84999999999991,58.92812951101681,136.60539769723633,285.12694044347654
2011-08-11,1849.67,2895.67,2946.2,2071.0,3041.9942857142855,3021.2903333333334,2708.1615555555554,-16.26000000000022,68.39126159059425,127.11525341841927,280.7753729552214
2011-08-10,1852.67,2889.67,2940.21,2072.0,3020.8114285714287,3026.354333333333,2716.2636666666667,-5.989999999999782,74.298254001474,120.35950231633392,276.76069391724883
2011-08-09,1880.0,2950.67,2994.94,2101.0,3008.651428571429,3033.197333333333,2724.1164444444444,54.73000000000002,69.81554469458057,111.98198802012173,274.4954586115566
2011-08-08,1873.33,2961.67,3009.94,2113.0,2991.9828571428566,3040.9423333333334,2733.0026666666668,15.0,47.23249118835737,101.21081575316471,270.58837153221566
2011-08-05,1877.67,2970.67,3018.4,2132.0,2983.922857142857,3046.3046666666664,2743.2218888888888,8.460000000000036,33.58218114603317,95.24391224046319,263.6409442586028
2011-08-04,1860.0,2958.33,2992.37,2116.0,2980.6457142857143,3050.5763333333334,2752.4723333333336,-26.0300000000002,31.031170274745556,89.49617408451256,257.4749916251856
2011-08-03,1860.67,2963.67,3005.21,2098.0,2986.752857142857,3054.7993333333334,2761.6383333333333,12.840000000000146,31.062315708775415,83.91233121891409,251.49015359559442
2011-08-02,1879.0,2973.33,3013.96,2118.0,2996.432857142857,3057.684,2770.676111111111,8.75,26.548641971387074,80.81264371041304,245.64785848193213
2011-08-01,1884.0,2988.33,3024.4,2128.0,3008.46,3060.883333333333,2779.416111111111,10.440000000000055,11.815022924873068,77.34414563744004,240.41302105203516
2011-07-29,1879.33,3019.33,3052.79,2122.0,3016.7242857142855,3064.844,2788.3057777777776,28.389999999999873,18.89372987580707,73.57128621873875,235.45966461008848
2011-07-28,1890.33,3018.33,3050.07,2133.0,3022.4571428571426,3067.197333333333,2796.5743333333335,-2.7199999999998,22.277375455635326,71.85538551245703,231.35952707058124
2011-07-27,1918.33,3081.0,3105.96,2161.0,3034.9657142857145,3070.458,2805.2902222222224,55.88999999999987,38.381212790719246,71.30036361093605,228.01386971386472
2011-07-26,1901.33,3070.67,3090.1,2132.0,3048.9271428571433,3071.8886666666663,2813.684777777778,-15.860000000000127,38.07809769221366,71.24775915342846,224.36814263536678
2011-07-25,1897.0,3028.67,3055.41,2128.0,3056.098571428571,3070.2536666666665,2821.260111111111,-34.690000000000055,32.839210013852195,71.0370253865148,220.8251331692851
2011-07-22,1928.0,3097.67,3118.32,2171.0,3071.0071428571428,3069.4153333333334,2829.2932222222225,62.91000000000031,34.18203900477891,70.28762758324991,218.29270288849278
2011-07-21,1995.33,3202.33,3223.77,2242.0,3099.4885714285715,3072.517,2838.345222222222,105.44999999999982,61.23233498460446,74.982448068151,217.56229547859294
2011-07-20,2014.0,3207.33,3225.34,2272.0,3124.1385714285716,3074.4579999999996,2847.3734444444444,1.5700000000001637,72.91646028846924,78.20015593963042,216.5617122785119
2011-07-19,2016.67,3199.67,3223.45,2276.0,3148.9071428571433,3076.924666666667,2856.2182222222223,-1.8900000000003274,73.01037910591992,81.73442062814884,215.47024004497385
2011-07-18,2024.67,3197.33,3217.54,2291.0,3164.847142857143,3078.4970000000003,2864.9812222222226,-5.9099999999998545,74.24118302660591,84.01589025204915,213.9268113730777
2011-07-15,2016.0,3200.67,3224.73,2274.0,3184.0800000000004,3081.3079999999995,2873.260111111111,7.190000000000055,68.89608261756945,87.4970899773209,213.26281707578335
2011-07-14,2003.0,3170.33,3196.88,2256.0,3204.29,3084.9103333333333,2880.628777777778,-27.84999999999991,39.21900814715689,90.00532261984007,212.85521811359325
2011-07-13,2012.67,3205.67,3220.82,2273.0,3218.932857142857,3087.3853333333336,2888.090888888889,23.940000000000055,10.08539160648468,92.7387020997315,212.87879770829372
2011-07-12,1961.0,3094.67,3107.11,2217.0,3202.2671428571425,3084.2443333333335,2894.1676666666667,-113.71000000000004,43.10263322029132,90.3099946997017,211.21320314330703
2011-07-11,1957.33,3083.67,3097.91,2208.0,3184.062857142857,3083.453,2900.4954444444443,-9.200000000000273,56.546892551136665,90.07463178224027,208.64757468158595
2011-07-08,1965.0,3120.67,3131.84,2198.0,3170.975714285714,3084.898,2906.965888888889,33.93000000000029,56.51293800495443,90.50491110326301,206.66054319654472
2011-07-07,2035.33,3216.0,3229.45,2252.0,3172.6771428571433,3089.8776666666668,2914.551222222222,97.60999999999967,58.299540225659,94.2613738014448,205.81818633020183
2011-07-06,2030.0,3213.67,3227.13,2253.0,3173.02,3093.228,2921.5766666666664,-2.319999999999709,58.66260762513352,97.34801648271745,205.5736918308262
2011-07-05,2043.67,3251.67,3265.77,2257.0,3182.861428571429,3099.593,2928.014666666667,38.63999999999987,68.31678184018425,102.22337670942835,207.19082738668814
2011-07-04,2027.67,3219.33,3237.33,2229.0,3185.22,3106.9936666666667,2933.554444444445,-28.440000000000055,70.10721337147547,103.93361686044311,208.73315866439268
2011-07-01,2015.33,3187.0,3209.14,2212.0,3199.7957142857144,3115.2163333333333,2939.0351111111113,-28.190000000000055,61.20180058858474,101.84153171795114,209.4280640445792
2011-06-30,2004.33,3175.0,3193.97,2199.0,3213.5185714285717,3123.4753333333333,2944.2019999999998,-15.170000000000073,42.44405118504889,97.62145689576185,209.9224973044318
2011-06-29,1978.67,3129.0,3150.6,2183.0,3216.1985714285715,3130.4883333333337,2949.588222222222,-43.36999999999989,36.61981632484927,91.35807093369783,208.91660585857736
2011-06-28,1936.67,3058.0,3076.49,2141.0,3194.347142857143,3133.2066666666665,2954.637444444445,-74.11000000000013,63.30686606145528,88.34950302673606,206.38792962118325
2011-06-27,1931.0,3025.33,3051.53,2137.0,3169.2614285714285,3134.593,2958.3072222222227,-24.95999999999958,80.58486715465118,86.65869537332534,205.1239255680202
2011-06-24,1901.0,2990.67,3011.43,2122.0,3132.9271428571424,3134.360666666667,2960.993888888889,-40.100000000000364,86.90906947603494,86.98966387016101,204.20637584088243
2011-06-23,1914.67,3017.67,3035.92,2142.0,3104.154285714286,3135.8123333333333,2963.814777777777,24.490000000000236,79.61826232269685,84.8761455332907,203.45871598017132
2011-06-22,1921.33,3080.67,3086.33,2145.0,3086.61,3138.5163333333335,2967.8293333333336,50.409999999999854,64.77589237811526,81.80865515652502,202.25502605810766
2011-06-21,1905.33,3052.0,3068.7,2131.0,3068.714285714286,3140.341,2972.0407777777777,-17.63000000000011,44.21217737930844,79.51299691427334,200.3350429116499
2011-06-20,1878.33,3000.67,3018.87,2109.0,3049.8957142857143,3140.1566666666668,2975.869222222222,-49.82999999999993,28.9497034288713,79.79695194832493,197.8584146324958
2011-06-17,1851.67,2941.67,2966.01,2071.0,3034.112857142857,3137.264,2979.599555555556,-52.85999999999967,40.029944922826175,84.50712153634377,194.40432378252717
2011-06-16,1836.67,2920.67,2938.12,2076.0,3017.9114285714286,3133.5323333333336,2983.128666666667,-27.890000000000327,52.738737638167756,90.73263738856612,190.65905226767737
2011-06-15,1870.33,3008.67,3017.29,2121.0,3018.7485714285717,3130.5766666666664,2987.0263333333332,79.17000000000007,52.66516604297524,93.07577570454322,187.67572519016406
2011-06-14,1855.33,3009.0,3020.86,2087.0,3016.597142857143,3128.2686666666664,2991.384666666667,3.5700000000001637,52.15189025520851,94.95361501844746,183.7727810301738
2011-06-13,1852.0,2974.0,2993.42,2083.0,3003.324285714286,3126.2023333333336,2995.001222222222,-27.440000000000055,42.34824941623917,97.24075467747082,180.50960283705345
2011-06-10,1863.33,3000.67,3010.05,2096.0,2994.945714285714,3122.593333333333,2998.3346666666666,16.63000000000011,31.728255997140494,99.52571209406379,177.93996868762554
2011-06-09,1847.33,3056.67,3037.51,2090.0,2997.608571428572,3116.384666666667,3002.474111111111,27.460000000000036,34.71264103561812,98.8034766851461,174.39552672376632
2011-06-08,1827.67,2928.33,2957.05,2027.0,2996.328571428571,3107.4416666666666,3005.666777777778,-80.46000000000004,36.20511908097651,100.7247250776554,170.82885161282726
2011-06-07,1804.67,2916.67,2938.39,2002.0,2996.367142857143,3097.9396666666667,3008.9126666666666,-18.66000000000031,36.132842270223215,102.82736277073145,166.6472727809174
2011-06-06,1795.67,2906.33,2918.48,1997.0,2982.2514285714283,3087.971,3011.3554444444444,-19.909999999999854,44.84670386625764,105.29938144863263,163.63197240620426
2011-06-03,1801.67,2902.67,2924.56,2003.0,2968.494285714286,3077.9653333333335,3013.8577777777778,6.079999999999927,45.789786655472035,106.1143758578219,160.49904946859928
2011-06-02,1819.33,2916.0,2939.26,2038.0,2960.7571428571428,3069.3779999999997,3016.570777777778,14.700000000000273,45.45058845081263,106.58229213091397,157.077401425662
2011-06-01,1838.67,2972.67,2989.21,2071.0,2957.78,3061.6576666666665,3020.2247777777784,49.94999999999982,42.25374066338951,103.58036815342695,152.45475691513988
2011-05-31,1863.33,3019.67,3037.63,2115.0,2957.7971428571427,3059.3416666666667,3024.6372222222226,48.42000000000007,42.29148681699223,103.30543695295508,146.99024151660785
2011-05-27,1837.67,2984.0,3003.71,2103.0,2964.4628571428575,3056.201666666667,3028.8976666666663,-33.92000000000007,45.69432704240678,103.52410410927189,140.55416571170548
2011-05-26,1874.0,3027.0,3041.28,2158.0,2979.1614285714286,3053.1829999999995,3033.072888888889,37.570000000000164,52.02014463328416,102.55832521067386,135.11422317374667
2011-05-25,1866.67,2977.33,3004.12,2130.0,2991.3957142857143,3045.672,3035.8972222222224,-37.16000000000031,44.96206358646577,97.32150081055457,131.74376735141013
2011-05-24,1819.0,2901.33,2919.01,2070.0,2990.6028571428574,3035.4013333333337,3038.147444444445,-85.10999999999967,46.36414121414116,93.70246744390906,127.90038851859853
2011-05-23,1821.33,2886.67,2906.05,2073.0,2985.858571428572,3023.410666666667,3039.6398888888893,-12.960000000000036,53.624217921268766,85.8975295673117,125.51817765720041
2011-05-20,1845.0,2929.0,2956.55,2087.0,2981.192857142857,3014.051333333334,3042.141333333333,50.5,54.69417784851425,76.57633918071204,121.48517409120386
2011-05-19,1891.33,3003.67,3027.57,2124.0,2979.7557142857145,3007.9990000000003,3045.8671111111107,71.01999999999998,53.0721979504036,67.2305298749187,115.63496810076781
2011-05-18,1892.67,3013.67,3032.51,2126.0,2983.87,3002.6169999999997,3049.1275555555553,4.940000000000055,56.25931715471986,57.60297490839457,110.92845556734783
2011-05-17,1880.33,2997.67,3018.24,2132.0,2980.578571428571,2998.205,3051.6825555555556,-14.270000000000437,52.91537093322788,50.50985439892734,107.44667708643522
2011-05-16,1893.67,3016.67,3041.73,2140.0,2985.951428571429,2997.046333333333,3054.4834444444446,23.490000000000236,57.42160465365838,49.0290995568441,103.76172543600114
2011-05-13,1895.67,3023.0,3040.64,2152.0,3003.327142857143,2996.6833333333334,3057.4062222222224,-1.0900000000001455,51.928991490219964,48.65065838137402,99.49145629339868
2011-05-12,1898.67,3060.0,3072.29,2159.0,3027.075714285714,2998.712,3059.792444444444,31.65000000000009,35.41372514463369,50.51976379412916,97.19258632519164
2011-05-11,1932.0,3127.33,3144.72,2204.0,3053.957142857143,3002.338666666667,3062.909111111111,72.42999999999984,43.46035500534709,56.79802963656397,95.33025859411644
2011-05-10,1928.67,3123.33,3132.23,2182.0,3068.9085714285716,3003.8686666666667,3065.7281111111106,-12.489999999999782,50.32950937902627,59.683491724169556,93.55105635831174
2011-05-09,1914.33,3097.0,3108.01,2172.0,3079.694285714286,3005.1789999999996,3067.7346666666667,-24.2199999999998,49.308723656358175,61.55800815452171,92.48179132249761
2011-05-06,1909.0,3091.0,3108.06,2147.0,3092.5257142857145,3008.1520000000005,3069.730666666667,0.04999999999972715,41.76036193112978,64.33322664887436,91.37313722433989
2011-05-05,1903.33,3067.0,3092.09,2119.0,3099.72,3012.3546666666666,3071.4875555555554,-15.9699999999998,35.40538565502116,65.59119078448312,90.24664395114819
2011-05-04,1959.0,3181.0,3204.32,2156.0,3123.102857142857,3021.228,3073.9858888888893,112.23000000000002,43.098057850944755,72.81098512245914,90.78138500050643
2011-05-03,1998.67,3283.0,3289.5,2211.0,3154.132857142857,3030.3016666666667,3077.1121111111115,85.17999999999984,70.13165232040173,87.73513478907108,93.29807161634888
2011-05-02,1997.5,3292.33,3305.79,2229.0,3177.1428571428573,3039.799333333334,3079.9855555555555,16.289999999999964,90.10711990286602,101.08457861633559,96.2999602725281
2011-04-29,1997.5,3346.67,3338.15,2247.0,3206.5600000000004,3051.290333333333,3082.5821111111113,32.36000000000013,105.32830863564797,114.3535736361213,100.04497987800382
2011-04-28,1996.33,3286.67,3299.24,2231.0,3233.878571428571,3060.9300000000003,3084.312888888889,-38.91000000000031,100.18122336212383,122.64555479251072,102.42917665240266
2011-04-27,1945.33,3177.67,3191.98,2178.0,3245.867142857143,3066.0789999999997,3084.9935555555553,-107.25999999999976,86.73403939931595,124.85112117079218,102.94328173590563
2011-04-26,1924.0,3106.33,3132.87,2142.0,3251.6928571428575,3071.9396666666667,3084.613111111111,-59.11000000000013,75.29955017919237,123.6777742831204,102.69937751976661
2011-04-25,1915.83,3075.67,3114.61,2136.0,3238.8771428571426,3077.8136666666664,3084.2259999999997,-18.259999999999764,90.75420829832358,121.27763692100608,102.5177394873162
2011-04-21,1907.67,3087.67,3120.28,2141.0,3214.7028571428573,3084.540333333333,3083.6694444444443,5.670000000000073,97.32231154188509,117.67846638882472,102.18023068241145
2011-04-20,1938.67,3110.33,3141.09,2165.0,3191.174285714286,3091.7580000000003,3083.677111111111,20.809999999999945,91.35701338859836,114.11424077477074,102.18456084278542
2011-04-19,1945.0,3084.67,3124.59,2182.0,3160.6657142857143,3097.9356666666667,3084.074666666667,-16.5,66.32347418989876,110.5343029510132,102.27431782108842
2011-04-18,1947.67,3076.33,3114.36,2191.0,3134.254285714286,3102.1073333333334,3083.7167777777777,-10.230000000000018,27.237415968083834,108.63471468199539,102.10939379245612
2011-04-15,1994.0,3166.67,3206.3,2219.0,3136.3,3107.7296666666666,3083.7718888888885,91.94000000000005,32.352983376812645,109.54356747779563,102.17490893276799
2011-04-14,1966.0,3137.33,3171.4,2192.0,3141.804285714286,3113.3193333333334,3084.3246666666664,-34.90000000000009,34.85316382508706,108.32430414510252,102.51614305509452
2011-04-13,1951.67,3069.67,3119.39,2154.0,3142.487142857143,3115.9230000000002,3084.668,-52.01000000000022,34.27356888123043,107.46840854656787,102.58197170788289
2011-04-12,1941.0,3085.0,3116.6,2156.0,3141.9614285714283,3119.6723333333334,3085.0739999999996,-2.7899999999999636,34.69658361182905,105.37504918591551,102.63582426204218
2011-04-11,1915.33,3029.0,3078.47,2130.0,3133.0157142857142,3124.987666666667,3084.539,-38.13000000000011,42.216384993883274,98.71551007245445,102.54227892109095
2011-04-08,1897.0,3007.0,3048.61,2113.0,3122.1614285714286,3129.739666666667,3084.2477777777776,-29.859999999999673,53.106751432055674,90.93768364542626,102.60738902522081
2011-04-07,1920.67,3012.33,3067.0,2148.0,3115.3957142857143,3133.421333333333,3084.822111111111,18.389999999999873,57.13063826545771,85.77339269684077,102.36155190745501
2011-04-06,1927.33,3019.0,3076.42,2147.0,3096.8414285714284,3135.049666666667,3086.0883333333336,9.420000000000073,41.69161683519836,84.14279224096191,101.53240369698807
2011-04-05,1916.67,2987.67,3049.11,2142.0,3079.371428571428,3135.6030000000005,3087.2317777777776,-27.309999999999945,28.902271784984606,83.49733277391873,100.51366727510212
2011-04-04,1959.67,3023.0,3086.83,2171.0,3074.7200000000003,3137.8893333333335,3088.860888888889,37.7199999999998,23.50440242551962,81.07685689326968,99.28466951838345
2011-04-01,1954.0,3038.33,3090.04,2176.0,3070.925714285714,3139.499666666667,3089.9175555555557,3.2100000000000364,16.806414309787563,79.5667993265467,98.77863268330296
2011-03-31,1920.33,2967.67,3020.05,2129.0,3062.5799999999995,3138.8133333333335,3090.0298888888888,-69.98999999999978,24.96196707087681,80.53190600669393,98.69236942671934
2011-03-30,1949.0,2995.67,3056.01,2167.0,3063.637142857143,3138.2706666666663,3090.4477777777784,35.960000000000036,24.42259863030659,81.04882568169238,98.46502554514913
2011-03-29,1998.67,3071.33,3128.6,2221.0,3072.4371428571426,3137.733333333333,3091.9614444444446,72.58999999999969,34.75045309810566,81.0580290790153,97.98631448272016
2011-03-28,2116.0,3241.67,3311.31,2348.0,3105.9928571428572,3143.7026666666666,3095.3625555555554,182.71000000000004,96.96050823500262,87.01393122448663,100.22806476970239
2011-03-25,2109.0,3239.67,3304.29,2350.0,3142.447142857143,3150.2453333333333,3098.588444444444,-7.019999999999982,117.75096159772826,91.50116508529783,102.23084204336513
2011-03-24,2073.67,3202.67,3266.33,2304.0,3168.09,3155.5209999999997,3101.2765555555557,-37.960000000000036,123.0464252496319,93.52530560566649,103.43183611266464
2011-03-23,2089.0,3251.33,3318.59,2349.0,3200.7400000000002,3163.0710000000004,3104.229888888889,52.26000000000022,129.0599515730821,97.29451075531279,105.79947490855322
2011-03-22,2086.67,3259.0,3333.26,2346.0,3245.4842857142858,3167.369,3107.3764444444437,14.670000000000073,108.65629539339784,101.91765852720113,108.35099520735282
2011-03-21,2052.33,3183.0,3260.66,2296.0,3274.7200000000003,3166.407666666667,3109.0953333333337,-72.60000000000036,69.74220577750822,100.85643075884823,109.54873864952643
2011-03-18,2009.67,3106.67,3180.61,2243.0,3282.1500000000005,3162.235,3110.1009999999997,-80.04999999999973,52.126536748367315,97.42203003540405,109.78758491872632
2011-03-17,2122.67,3291.0,3353.66,2391.0,3288.2000000000003,3162.752,3113.414888888889,173.04999999999973,58.181056482147426,98.42377251393238,112.58387345563372
2011-03-16,2095.67,3219.0,3283.68,2358.0,3285.2557142857145,3162.233333333333,3115.2522222222224,-69.98000000000002,57.7510065881997,97.71818513336909,114.00516293005617
2011-03-15,2110.67,3227.33,3308.43,2366.0,3291.27,3166.115,3116.192888888889,24.75,57.64364087545827,101.19170072115422,115.25305218812521
2011-03-14,2166.67,3340.33,3417.26,2443.0,3305.3657142857146,3175.594666666667,3118.3253333333337,108.83000000000038,74.91440623771989,110.83160683683394,119.00947617040494
2011-03-11,2207.67,3392.33,3461.36,2497.0,3323.6657142857143,3187.1530000000002,3120.9687777777776,44.09999999999991,95.64248147110139,121.79130698131875,123.91200290814773
2011-03-10,2224.33,3433.0,3498.19,2531.0,3357.598571428571,3199.7500000000005,3124.0871111111114,36.82999999999993,110.53946526466143,133.60673586678092,129.7628392747957
2011-03-09,2239.67,3488.33,3553.31,2554.0,3410.8414285714284,3213.4906666666666,3127.738,55.11999999999989,100.37283520785647,147.80830276093073,137.04427213940613
2011-03-08,2285.67,3578.0,3631.08,2610.0,3450.472857142857,3230.373666666667,3132.5624444444443,77.76999999999998,125.62443893282472,165.20603528018304,146.80104145972683
2011-03-07,2303.67,3615.67,3669.08,2624.0,3505.5299999999997,3248.864333333333,3137.543111111111,38.0,124.79262852178823,181.9667383528902,157.07393348007815
2011-03-04,2288.67,3575.0,3641.95,2604.0,3553.1757142857145,3263.386,3143.4857777777775,-27.13000000000011,97.7329768396936,195.3443623291952,165.78547770494097
2011-03-03,2334.33,3674.33,3730.25,2675.0,3597.8885714285716,3282.0143333333335,3150.5117777777778,88.30000000000018,96.77977809264746,212.19000131931483,176.8615808379744
2011-03-02,2299.0,3611.0,3675.28,2651.0,3628.4485714285715,3300.5440000000003,3156.55,-54.9699999999998,78.53867400413989,221.56372614233072,185.29276292717606
2011-03-01,2276.33,3568.0,3635.0,2631.0,3647.9928571428572,3317.824,3161.0561111111115,-40.2800000000002,53.869768799568014,226.87468258323838,191.89902103879066
