Date,London futures (£ sterling/tonne),New York futures (US$/tonne),ICCO daily price (US$/tonne),ICCO daily price (Euro/tonne),Days,MA_7,MA_30,MA_90,Price_Diff,Volatility_7,Volatility_30,Volatility_90
2019-07-30,1872.33,2408.0,2350.99,2109.0,6374,1870.7628571428572,1861.5776666666666,1788.2034444444444,6.6599999999998545,11.445666886798682,24.369648828455173,68.15936786190366
2019-07-31,1853.67,2378.33,2330.52,2094.0,6375,1865.5728571428572,1861.4333333333334,1790.485,-18.659999999999854,9.305599952903945,24.40436667162079,66.84881852094614
2019-08-01,1851.33,2366.0,2316.39,2094.0,6376,1861.6671428571428,1862.4333333333334,1792.6516666666666,-2.3400000000001455,8.603359255745971,23.293790993520485,65.60026153093652
2019-08-02,1849.0,2344.33,2302.18,2072.0,6377,1858.857142857143,1862.311,1794.7220000000002,-2.3299999999999272,9.130996138614268,23.356386610871176,64.38090910071956
2019-08-05,1819.67,2336.33,2282.89,2040.0,6378,1852.142857142857,1861.5223333333336,1796.2591111111108,-29.329999999999927,16.629644929561415,24.395745627299057,63.2853571939192
2019-08-06,1794.67,2291.67,2243.63,2004.0,6379,1843.7628571428572,1860.178,1797.3628888888888,-25.0,27.292916489139802,26.891226027100554,62.36485913146739
2019-08-07,1773.33,2264.33,2217.93,1974.0,6380,1830.5714285714287,1857.8446666666669,1798.0554444444444,-21.340000000000146,35.89843934805263,31.10958924492136,61.73796543172453
2019-08-08,1766.0,2239.0,2198.79,1962.0,6381,1815.3814285714286,1855.4223333333334,1798.4443333333331,-7.329999999999927,37.73311120168747,35.212719947359425,61.420251135569494
2019-08-09,1767.33,2237.67,2194.12,1956.0,6382,1803.047142857143,1853.6109999999999,1798.796111111111,1.3299999999999272,37.23955993048071,38.27340170764893,61.14673388242219
2019-08-12,1760.33,2240.0,2189.75,1952.0,6383,1790.047142857143,1850.3776666666668,1798.8294444444443,-7.0,33.244620975665576,41.87610039177687,61.124688926185655
2019-08-13,1729.33,2194.33,2147.39,1920.0,6384,1772.9514285714286,1846.3776666666668,1798.4850000000004,-31.0,28.274007161317883,47.352699277335205,61.43065368204718
2019-08-14,1716.67,2203.0,2144.59,1924.0,6385,1758.2371428571428,1842.6223333333332,1798.0627777777777,-12.659999999999854,26.664332427705126,52.89431419044309,61.86424421608851
2019-08-15,1737.0,2218.0,2167.79,1952.0,6386,1749.9985714285715,1838.4779999999998,1797.7924444444445,20.329999999999927,22.039602558982207,56.14859634686576,62.079346477970944
2019-08-16,1728.33,2212.0,2163.13,1951.0,6387,1743.57,1834.2333333333333,1797.3553333333334,-8.670000000000073,20.616943679218824,59.51637921951745,62.43132871363299
2019-08-19,1729.33,2208.67,2161.43,1948.0,6388,1738.3314285714284,1827.4776666666667,1797.0404444444443,1.0,18.519919392131495,59.53874419135943,62.704613200785005
2019-08-20,1711.33,2186.67,2139.9,1930.0,6389,1730.3314285714284,1820.933,1796.2885555555551,-18.0,15.80128942916562,61.18809046560151,63.3260015745832
2019-08-21,1730.0,2215.33,2165.26,1951.0,6390,1725.9985714285715,1815.522,1796.2959999999998,18.670000000000073,8.821040053428877,61.830803973416224,63.31808053906841
2019-08-22,1727.33,2238.67,2184.28,1970.0,6391,1725.712857142857,1810.5886666666665,1796.381111111111,-2.6700000000000728,8.727039808243605,62.79114256299862,63.21899454015035
2019-08-23,1724.33,2243.67,2185.27,1962.0,6392,1726.8071428571427,1804.9886666666669,1795.9922222222222,-3.0,7.839261688111025,62.74117933516065,63.55622475512916
2019-08-26,1724.33,2249.33,2186.64,1968.0,6393,1724.9971428571428,1800.899666666667,1795.7922222222223,0.0,6.4295326798550985,63.895518891130145,63.75499802007859
2019-08-27,1724.33,2260.0,2196.41,1980.0,6394,1724.4257142857143,1796.3773333333334,1795.7403333333334,0.0,6.259456465478524,64.36774791736117,63.811844704667756
2019-08-28,1722.33,2257.0,2190.36,1976.0,6395,1723.4257142857143,1791.8216666666667,1795.8143333333335,-2.0,5.8938494984069925,64.61871950850193,63.721745147262205
2019-08-29,1694.33,2199.33,2140.45,1936.0,6396,1720.9971428571428,1786.377,1795.866111111111,-28.0,12.02354178883791,65.75059423619433,63.636363424390055
2019-08-30,1714.0,2228.33,2164.76,1970.0,6397,1718.7114285714285,1781.4546666666668,1795.8253333333332,19.670000000000073,11.537839816191232,65.44636971218952,63.68818875562552
2019-09-02,1716.67,2236.83,2161.33,1970.0,6398,1717.1885714285713,1775.677,1795.5735555555555,2.6700000000000728,10.89636396345429,63.143818500518364,63.95825870741633
2019-09-03,1740.33,2245.33,2181.62,1990.0,6399,1719.4742857142858,1771.0656666666666,1795.318,23.659999999999854,13.906465950885757,60.3527084603876,64.13424859739112
2019-09-04,1751.0,2275.0,2211.91,2006.0,6400,1723.2842857142857,1767.1433333333334,1795.2105555555554,10.670000000000073,18.389393552893456,57.54923447366194,64.20101212691864
2019-09-05,1725.0,2238.33,2190.31,1984.0,6401,1723.3799999999999,1762.4209999999998,1795.0846666666666,-26.0,18.39748533554986,54.84995441168812,64.32874680594887
2019-09-06,1742.67,2272.0,2215.32,2006.0,6402,1726.2857142857142,1758.7323333333334,1794.9624444444444,17.670000000000073,19.759825283722567,52.181538331505784,64.41870414252102
2019-09-09,1746.0,2302.0,2238.41,2024.0,6403,1733.6671428571428,1754.743333333333,1795.1105555555557,3.3299999999999272,14.881706571540755,48.14258974260883,64.28906616045745
2019-09-10,1737.67,2293.0,2227.07,2017.0,6404,1737.0485714285714,1750.2546666666667,1795.2846666666667,-8.329999999999927,12.09668746493614,42.78010742463199,64.10980873264428
2019-09-11,1750.67,2306.33,2239.67,2036.0,6405,1741.9057142857143,1746.8213333333333,1795.7217777777778,13.0,8.973046411900754,38.06790581752562,63.663520388606855
2019-09-12,1757.0,2315.67,2250.38,2032.0,6406,1744.287142857143,1743.6770000000001,1796.3106666666665,6.329999999999927,10.557379274623635,32.64793230499838,63.047706314080614
2019-09-13,1764.0,2332.0,2272.47,2052.0,6407,1746.1442857142858,1740.8436666666669,1796.9476666666667,7.0,12.833166480264437,26.2547162900288,62.418323441452955
2019-09-16,1792.0,2374.67,2308.1,2096.0,6408,1755.7157142857143,1739.9213333333332,1797.9884444444444,28.0,18.268921567614314,23.757287336895807,61.53009107478461
2019-09-17,1800.67,2401.33,2332.88,2108.0,6409,1764.0014285714285,1740.1213333333333,1799.181111111111,8.670000000000073,23.708812305934718,24.25414031248038,60.51051700671827
2019-09-18,1817.0,2406.67,2344.45,2119.0,6410,1774.1442857142858,1741.577,1800.729222222222,16.329999999999927,29.261182966128104,27.419840054590633,59.13347897214542
2019-09-19,1848.0,2468.0,2394.68,2168.0,6411,1789.9057142857143,1744.3103333333333,1802.4328888888888,31.0,35.40865141803776,33.37809517954476,58.24561771135759
2019-09-20,1850.33,2478.67,2401.76,2183.0,6412,1804.142857142857,1747.0770000000002,1803.7032222222224,2.3299999999999272,37.0031866710927,38.41221574284062,58.02679483411025
2019-09-23,1856.0,2464.0,2392.23,2177.0,6413,1818.2857142857142,1750.266,1805.1365555555556,5.670000000000073,34.83768642209894,43.22073956186485,57.70316939017494
2019-09-24,1842.67,2451.67,2382.75,2167.0,6414,1829.5242857142857,1754.044,1806.229222222222,-13.329999999999927,25.96633259776938,46.17990386930247,57.469408750140175
2019-09-25,1878.67,2480.33,2409.35,2200.0,6415,1841.9057142857143,1759.444,1807.433,36.0,25.754072077598597,50.890330400524974,57.842456190031136
2019-09-26,1897.33,2502.33,2430.22,2222.0,6416,1855.7142857142858,1764.7883333333334,1808.933,18.659999999999854,25.872650203995807,56.55540616148656,58.407366078714425
2019-09-27,1892.0,2483.67,2414.45,2207.0,6417,1866.4285714285713,1770.244,1810.2515555555553,-5.329999999999927,22.474614886416845,60.66231407525022,58.931735082262826
2019-09-30,1878.0,2460.33,2393.12,2193.0,6418,1870.7142857142858,1775.1996666666666,1811.2515555555553,-14.0,21.198915740634444,63.22325393251205,59.31227742835864
2019-10-01,1883.67,2458.0,2389.62,2186.0,6419,1875.4771428571428,1780.9443333333334,1812.3034444444445,5.670000000000073,19.53587274264127,65.02377770308678,59.751069158102304
2019-10-02,1897.67,2486.67,2419.08,2209.0,6420,1881.43,1786.5333333333333,1813.5072222222223,14.0,18.95173782727835,67.6469299623582,60.37115409911558
2019-10-03,1921.0,2527.0,2460.91,2239.0,6421,1892.6200000000001,1792.989,1814.881333333333,23.329999999999927,14.955181933832646,70.96212872199871,61.39751161012819
2019-10-04,1913.0,2488.0,2428.34,2213.0,6422,1897.5242857142857,1799.2779999999998,1816.273888888889,-8.0,15.244247939650023,72.99861214551503,62.18959155835858
2019-10-07,1884.0,2441.33,2388.28,2174.0,6423,1895.6200000000001,1804.600333333333,1817.6553333333331,-29.0,16.082117398135267,73.16630124459645,62.29889915889512
2019-10-08,1902.0,2460.33,2397.9,2190.0,6424,1897.0485714285714,1810.5226666666667,1819.0627777777777,18.0,16.150961198221943,73.63401322070852,62.761087064408784
2019-10-09,1884.67,2418.0,2367.17,2156.0,6425,1898.0014285714285,1815.9340000000002,1820.136888888889,-17.329999999999927,14.995258615969767,72.89067721476172,63.05005034609304
2019-10-10,1903.0,2469.67,2417.88,2195.0,6426,1900.7628571428572,1822.8896666666667,1821.3480000000002,18.329999999999927,13.634295868030534,70.81301032238758,63.58694257175471
2019-10-11,1895.0,2510.33,2463.7,2231.0,6427,1900.3814285714286,1828.923,1822.3183333333332,-8.0,13.771894603134557,68.90045238577595,64.0405792044162
2019-10-14,1867.33,2467.0,2415.9,2191.0,6428,1892.7142857142858,1833.945,1822.6072222222222,-27.670000000000073,15.24120714528414,65.85999909682333,64.18578375328232
2019-10-15,1894.0,2531.0,2477.9,2245.0,6429,1890.0,1839.0673333333332,1823.1146666666664,26.670000000000073,12.465537827974474,64.28501482129272,64.57080538695676
2019-10-16,1882.0,2524.0,2478.1,2238.0,6430,1889.7142857142858,1843.434,1823.311,-12.0,12.647571383949073,62.52162553316635,64.72421376354453
2019-10-17,1871.0,2511.0,2463.79,2214.0,6431,1885.2857142857142,1848.3006666666665,1823.559111111111,-11.0,13.04968946930781,58.540405965229425,64.86516212601028
2019-10-18,1862.67,2500.0,2457.33,2202.0,6432,1882.142857142857,1852.3006666666668,1823.7665555555554,-8.329999999999927,15.618978535212145,55.07081171535136,64.96105165272768
2019-10-21,1845.0,2494.67,2451.24,2200.0,6433,1873.857142857143,1855.6006666666667,1823.7702222222224,-17.670000000000073,17.924447657226235,51.31975582044846,64.96225408755048
2019-10-22,1837.67,2478.67,2435.52,2186.0,6434,1865.6671428571428,1858.9340000000002,1823.588777777778,-7.329999999999927,19.666685633744528,46.408358388064826,64.89964664349165
2019-10-23,1851.33,2483.33,2441.52,2196.0,6435,1863.3814285714286,1862.2893333333334,1823.5146666666667,13.659999999999854,20.358815804445992,41.71219758207014,64.86370817843611
2019-10-24,1873.33,2493.33,2453.23,2211.0,6436,1860.4285714285713,1866.167,1824.0924444444443,22.0,16.265146201596814,36.69176316003828,65.07528113030247
2019-10-25,1864.67,2470.0,2437.85,2200.0,6437,1857.952857142857,1869.5226666666667,1824.225777777778,-8.659999999999854,13.52213582056328,31.221461002420924,65.14674605307624
2019-10-28,1869.0,2495.33,2455.98,2213.0,6438,1857.6671428571428,1872.0893333333333,1824.511,4.329999999999927,13.218225693454086,27.581531293693843,65.28736877426061
2019-10-29,1866.0,2512.0,2464.42,2218.0,6439,1858.142857142857,1874.267,1824.8554444444444,-3.0,13.485502974790974,24.108645630503737,65.42495886941236
2019-10-30,1852.67,2488.33,2442.93,2197.0,6440,1859.2385714285715,1875.456,1824.9592222222225,-13.329999999999927,12.516429774206188,21.971836612746152,65.46198979852852
2019-10-31,1821.67,2435.33,2402.66,2155.0,6441,1856.952857142857,1874.5783333333334,1824.7703333333332,-31.0,17.557472022373034,23.57386002410421,65.44650788449516
2019-11-01,1848.0,2485.0,2443.93,2188.0,6442,1856.4771428571428,1874.5006666666666,1825.062888888889,26.329999999999927,17.778929208937335,23.66018377129033,65.49132736557947
2019-11-04,1851.33,2496.33,2449.22,2197.0,6443,1853.3342857142857,1874.345,1824.9962222222223,3.3299999999999272,16.175461721743815,23.801045145103934,65.46115900580016
2019-11-05,1845.33,2503.33,2445.14,2209.0,6444,1850.5714285714287,1874.4336666666668,1824.9517777777778,-6.0,15.556402142714282,23.683641594878917,65.44580819496971
2019-11-06,1836.33,2468.67,2422.62,2187.0,6445,1845.9042857142856,1873.0223333333333,1825.0295555555554,-9.0,13.920849899036131,24.66375152312948,65.45522869756714
2019-11-07,1835.0,2450.0,2407.93,2181.0,6446,1841.4757142857143,1870.9446666666665,1824.7369999999999,-1.3299999999999272,11.109458218627601,25.165694182307387,65.34991590569975
2019-11-08,1874.0,2507.0,2458.2,2231.0,6447,1844.5228571428572,1870.3446666666666,1824.9406666666664,39.0,16.37091904820564,24.859093074869065,65.47584542705535
2019-11-11,1875.33,2521.0,2472.53,2240.0,6448,1852.1885714285713,1870.2556666666667,1824.311,1.3299999999999272,16.449552606657626,24.835508878692686,64.70263740960206
2019-11-12,1951.0,2624.0,2572.74,2335.0,6449,1866.902857142857,1872.5,1824.7924444444445,75.67000000000007,40.52593725607346,28.81323007900145,65.48633131783147
2019-11-13,1973.33,2672.0,2609.49,2372.0,6450,1884.3314285714284,1875.0220000000002,1825.6924444444442,22.329999999999927,55.99411678286353,33.94631160705707,66.9648647990771
2019-11-14,1968.67,2701.33,2625.43,2383.0,6451,1901.9514285714286,1876.611,1826.7295555555556,-4.6599999999998545,60.86964088081894,37.13834057068403,68.44861748611812
2019-11-15,1914.0,2686.0,2583.85,2339.0,6452,1913.047142857143,1876.6443333333334,1826.9703333333334,-54.67000000000007,53.55351084492177,37.17256057745209,68.7195466763196
2019-11-18,1902.0,2673.33,2575.82,2325.0,6453,1922.6185714285714,1877.2443333333333,1827.5814444444445,-12.0,42.0263177183076,37.43969060099377,69.14291702192088
2019-11-19,1903.0,2661.67,2567.45,2318.0,6454,1926.7614285714285,1877.2776666666666,1828.0592222222224,1.0,37.63475407510353,37.46292904976593,69.51699946056796
2019-11-20,1893.33,2643.33,2551.05,2306.0,6455,1929.3328571428572,1877.5663333333332,1828.4406666666666,-9.670000000000073,33.97163312457465,37.555105028177636,69.7823601998512
2019-11-21,1894.67,2652.33,2555.33,2311.0,6456,1921.2857142857142,1877.2886666666666,1828.851777777778,1.3400000000001455,34.648675230747784,37.3910106044525,70.06491238395569
2019-11-22,1892.67,2629.33,2535.2,2299.0,6457,1909.7628571428572,1877.2109999999998,1829.1962222222219,-2.0,27.03085256672068,37.35535583165599,70.30385378827923
2019-11-25,1888.33,2616.0,2531.07,2299.0,6458,1898.2857142857142,1877.911,1829.1776666666665,-4.3400000000001455,8.672217819694259,37.360570064126904,70.28784386807985
2019-11-26,1914.33,2662.33,2567.59,2331.0,6459,1898.3328571428572,1878.5886666666668,1829.5738888888889,26.0,8.772199865692247,37.84371871838283,70.66944798122194
2019-11-27,1879.33,2608.0,2521.01,2292.0,6460,1895.0942857142857,1878.4996666666668,1829.6923333333334,-35.0,11.075131086305564,37.83855864820976,70.7446039718167
2019-11-28,1879.0,2595.0,2516.83,2287.0,6461,1891.6657142857143,1878.7663333333335,1829.8293333333336,-0.32999999999992724,11.903719107019072,37.81206297970144,70.8289059858449
2019-11-29,1859.33,2582.0,2500.5,2269.0,6462,1886.8085714285714,1878.6549999999997,1829.8959999999997,-19.670000000000073,16.969958189686473,37.865969778162,70.85409340585156
2019-12-02,1842.67,2555.33,2476.0,2235.0,6463,1879.3799999999999,1878.5773333333334,1829.6404444444447,-16.659999999999854,23.19483635080387,37.93969742787675,70.76503654742677
2019-12-03,1845.33,2579.0,2495.56,2250.0,6464,1872.6171428571429,1878.8326666666665,1829.3404444444443,2.6599999999998545,25.464443651557605,37.67978420148613,70.63914544690331
2019-12-04,1834.0,2565.33,2489.62,2248.0,6465,1864.8557142857142,1878.2549999999999,1829.1218888888889,-11.329999999999927,28.027780181666806,38.244575161840146,70.59343912120588
2019-12-05,1834.0,2600.33,2512.85,2264.0,6466,1853.3799999999999,1876.944,1828.9293333333333,0.0,19.56129170940087,39.084111826171345,70.5558073291686
2019-12-06,1849.67,2616.0,2528.04,2287.0,6467,1849.142857142857,1876.444,1828.9367777777777,15.670000000000073,15.866908661837222,39.34164509295428,70.55798412096311
2019-12-09,1831.67,2605.67,2513.66,2273.0,6468,1842.3814285714286,1875.1996666666666,1829.0701111111111,-18.0,10.036484159930355,40.16690741902433,70.55161385005336
2019-12-10,1817.67,2597.33,2502.69,2257.0,6469,1836.43,1873.5886666666665,1829.3256666666666,-14.0,10.644640279193078,41.495825359885494,70.46721338264841
2019-12-11,1804.67,2576.0,2483.41,2239.0,6470,1831.0014285714285,1871.9886666666666,1829.6738888888888,-13.0,15.5098059613611,43.2198047461821,70.26453868824412
2019-12-12,1784.0,2543.0,2449.21,2204.0,6471,1822.24,1870.733,1829.8738888888888,-20.670000000000073,22.02200566115465,45.232476290587456,70.10670201011223
2019-12-13,1789.0,2583.67,2492.66,2239.0,6472,1815.8114285714287,1868.7663333333333,1830.1146666666664,5.0,24.45106230055396,47.48168107613003,69.92646534403983
2019-12-16,1765.33,2559.0,2462.36,2210.0,6473,1806.0014285714285,1865.8996666666667,1830.1702222222223,-23.670000000000073,29.243302611460724,51.03389917889394,69.87236477682868
2019-12-17,1778.0,2546.33,2445.36,2194.0,6474,1795.7628571428572,1863.6553333333331,1830.7109999999998,12.670000000000073,23.36080029627616,53.39554299708188,69.26887663143427
2019-12-18,1772.67,2509.67,2419.92,2178.0,6475,1787.3342857142857,1861.5333333333333,1831.333222222222,-5.329999999999927,18.353171258512955,55.73273874317746,68.47999302396562
2019-12-19,1746.0,2448.33,2368.23,2128.0,6476,1777.0957142857144,1858.5666666666666,1831.4332222222222,-26.670000000000073,18.598846610588247,59.43930745948786,68.3471346535383
2019-12-20,1737.33,2422.33,2349.64,2122.0,6477,1767.4757142857143,1854.011,1831.533222222222,-8.670000000000073,19.359160499465904,63.326037971529075,68.201015229029
2019-12-23,1754.0,2424.67,2351.12,2120.0,6478,1763.19,1849.9666666666667,1831.8073333333334,16.670000000000073,18.387649840928688,65.74570311556505,67.83421828504144
2019-12-24,1747.0,2435.33,2355.31,2125.0,6479,1757.19,1843.1666666666667,1832.2036666666668,-7.0,15.125001377604534,65.48483026931773,67.2238573630643
2019-12-26,1767.33,2410.67,2360.64,2126.0,6480,1757.4757142857143,1836.3,1832.6184444444445,20.329999999999927,15.322002542443252,62.07720448957399,66.699283420398
2019-12-27,1787.67,2493.0,2422.43,2168.0,6481,1758.857142857143,1830.2666666666667,1833.2888888888888,20.340000000000146,17.727909929884067,57.387018496808,65.92785927034645
2019-12-30,1770.33,2467.67,2402.65,2142.0,6482,1758.5228571428572,1825.4776666666667,1833.8,-17.340000000000146,17.44382384920457,56.13958101407338,65.24846418619556
2019-12-31,1787.33,2538.33,2457.47,2191.0,6483,1764.4271428571428,1821.6553333333334,1834.5,17.0,19.38524930152166,54.63332131730432,64.39318347975382
2020-01-02,1804.0,2526.33,2453.13,2197.0,6484,1773.9514285714286,1818.3553333333334,1835.3852222222224,16.670000000000073,20.21344060169984,52.498686402822145,63.40162692823127
2020-01-03,1802.0,2527.67,2449.55,2192.0,6485,1780.8085714285714,1815.3110000000001,1836.2704444444444,-2.0,20.457350291729583,50.61535390263024,62.35290687138338
2020-01-06,1772.67,2492.67,2418.64,2162.0,6486,1784.4757142857143,1811.2443333333333,1837.1408888888889,-29.329999999999927,14.944900866548155,48.891074616183836,60.87854004005665
2020-01-07,1803.0,2539.0,2458.8,2208.0,6487,1789.5714285714287,1808.2553333333335,1838.1297777777777,30.329999999999927,14.186319030153522,46.41996610653792,59.564469029297214
2020-01-08,1794.67,2509.33,2436.5,2192.0,6488,1790.5714285714287,1805.1333333333334,1838.9964444444445,-8.329999999999927,14.276378425869806,43.93168162697038,58.332068199918375
2020-01-09,1832.0,2566.67,2486.18,2239.0,6489,1799.3814285714286,1802.389,1840.015,37.32999999999993,18.194267804963786,39.190846780569395,57.38247374157151
2020-01-10,1867.33,2602.67,2527.1,2273.0,6490,1810.81,1801.989,1841.3075555555554,35.32999999999993,30.396474576390588,38.432371264771525,56.66049830455396
2020-01-13,1883.0,2599.67,2529.24,2270.0,6491,1822.0957142857144,1802.1223333333332,1843.063111111111,15.670000000000073,40.449809582304866,38.714660119387254,55.45117385910383
2020-01-14,1937.67,2663.33,2599.68,2336.0,6492,1841.4771428571428,1804.7336666666667,1845.2297777777776,54.67000000000007,57.9385046736312,44.860628347649126,55.29383160388406
2020-01-15,1956.0,2710.67,2636.71,2363.0,6493,1867.6671428571428,1808.5113333333331,1847.563111111111,18.329999999999927,62.87669300954605,52.31734022114362,55.48993113740032
2020-01-16,1946.67,2734.33,2646.61,2377.0,6494,1888.1914285714286,1811.8893333333333,1849.8853333333332,-9.329999999999927,61.687058456047275,57.76465181699838,55.21186200512409
2020-01-17,1999.33,2815.67,2717.75,2450.0,6495,1917.4285714285713,1817.4003333333335,1852.648222222222,52.659999999999854,58.38608550810833,67.08200932996856,56.40006872217095
2020-01-20,1998.33,2820.33,2716.43,2451.0,6496,1941.19,1822.8780000000002,1855.3296666666665,-1.0,51.23210549393197,74.75471007648675,57.52709326433603
2020-01-21,2022.67,2825.0,2739.57,2469.0,6497,1963.3814285714286,1828.6446666666666,1858.2037777777778,24.340000000000146,47.407534713664994,83.09967682136336,59.345858096533455
2020-01-22,1992.67,2817.33,2724.47,2458.0,6498,1979.0485714285714,1834.0113333333331,1860.4334444444441,-30.0,32.05016090902197,88.33561712770401,60.587261355582626
2020-01-23,1964.33,2786.67,2687.24,2434.0,6499,1982.857142857143,1838.9,1862.251888888889,-28.340000000000146,27.586804040181754,91.40497236153406,61.22603760384173
2020-01-24,1951.0,2755.0,2659.36,2412.0,6500,1982.142857142857,1843.7776666666666,1863.740777777778,-13.329999999999927,28.449342531677477,93.3979561794839,61.740381250213495
2020-01-27,1957.0,2763.33,2666.29,2419.0,6501,1983.6185714285714,1849.5443333333335,1864.951888888889,6.0,26.504043986297418,94.90838819376987,62.49263737122033
2020-01-28,1946.33,2721.33,2632.45,2391.0,6502,1976.047142857143,1854.7886666666668,1866.0185555555554,-10.670000000000073,28.743372983779103,95.79021984967827,63.05700496712138
2020-01-29,1957.67,2748.67,2654.65,2413.0,6503,1970.2385714285715,1861.2,1867.148222222222,11.340000000000146,27.574463082607732,96.03264175663287,63.782046848467616
2020-01-30,1995.67,2827.0,2727.7,2473.0,6504,1966.3814285714286,1868.4556666666665,1868.8482222222221,38.0,19.81441430610678,97.73757618140174,65.14666853745034
2020-01-31,1964.67,2794.67,2699.56,2436.0,6505,1962.3814285714286,1874.8556666666668,1869.8037777777777,-31.0,16.10127368545736,97.53511907506837,65.9184921895188
2020-02-03,1953.33,2752.33,2652.57,2398.0,6506,1960.81,1881.7666666666667,1870.426,-11.340000000000146,16.413164432093417,95.41225697785637,66.44344811423234
2020-02-04,1951.33,2770.0,2662.49,2411.0,6507,1960.857142857143,1888.9,1871.0852222222225,-2.0,16.380733311356792,92.1864748101932,66.9522753090326
2020-02-05,1989.0,2805.33,2701.48,2455.0,6508,1965.4285714285713,1896.7333333333333,1872.3185555555558,37.67000000000007,19.325405065889445,90.29323964968908,68.09372413398144
2020-02-06,2018.33,2867.0,2744.71,2500.0,6509,1975.7142857142858,1905.7776666666666,1873.8147777777776,29.329999999999927,25.606190564911067,88.34588840356722,69.80391670267511
2020-02-07,2034.33,2894.67,2765.33,2527.0,6510,1986.6657142857143,1914.6776666666667,1875.3332222222225,16.0,32.15776518841659,87.36102854339819,71.78688640895649
2020-02-10,2030.67,2898.0,2766.34,2534.0,6511,1991.6657142857143,1922.7776666666666,1876.5517777777777,-3.6599999999998545,36.251508408801406,86.4394354320738,73.48157296457796
2020-02-11,2026.0,2901.67,2767.99,2536.0,6512,2000.4271428571428,1931.3,1877.8073333333334,-4.670000000000073,36.05035215479777,83.44255880957434,75.05979786633857
2020-02-12,2001.67,2879.33,2744.5,2520.0,6513,2007.3328571428572,1938.4446666666665,1879.114777777778,-24.329999999999927,29.572929465165934,79.7864274488909,76.18526973183612
2020-02-13,2003.67,2929.33,2778.37,2561.0,6514,2014.81,1945.100333333333,1880.2444444444445,2.0,16.995547456385182,76.44253755704754,77.27441257270861
2020-02-14,1993.0,2895.33,2752.58,2540.0,6515,2015.3814285714286,1951.4669999999999,1881.448111111111,-10.670000000000073,16.022515854091985,71.93412317458453,78.18248871288937
2020-02-17,2012.0,2871.83,2751.06,2539.0,6516,2014.4771428571428,1959.4446666666665,1882.659222222222,19.0,16.006987760092823,64.2858932738963,79.35554594624884
2020-02-18,1996.67,2848.33,2729.49,2525.0,6517,2009.097142857143,1965.9003333333335,1883.7888888888888,-15.329999999999927,14.478084259264556,57.38801055148463,80.25179806794868
2020-02-19,2017.67,2850.0,2736.03,2535.0,6518,2007.24,1973.3336666666667,1885.4593333333337,21.0,11.843791622990402,48.14158962486684,81.46091428936427
2020-02-20,2032.67,2863.67,2746.26,2544.0,6519,2008.1928571428573,1980.0226666666667,1887.0001111111112,15.0,13.723727281063976,41.27873310115896,82.92258114673994
2020-02-21,2022.67,2842.0,2738.51,2523.0,6520,2011.1928571428573,1985.2006666666666,1888.5631111111113,-10.0,14.341572106469211,36.069323955054664,84.14401764132836
2020-02-24,1995.0,2816.67,2703.24,2490.0,6521,2009.9542857142858,1988.934,1889.940888888889,-27.670000000000073,15.432438624974772,30.49126789641626,84.86530648121182
2020-02-25,1986.67,2809.33,2702.36,2486.0,6522,2009.05,1990.5673333333334,1891.3186666666666,-8.329999999999927,16.722973220757552,28.922548050735905,85.42232668971172
2020-02-26,1968.33,2739.33,2647.02,2431.0,6523,2002.8114285714287,1990.9783333333332,1892.689,-18.340000000000146,22.564442846238236,28.498899323371802,85.65983156613
2020-02-27,1973.33,2747.0,2649.01,2414.0,6524,1999.4771428571428,1991.867,1894.196333333333,5.0,25.194376829329556,27.46657782808438,85.87411716442395
2020-02-28,1943.0,2678.33,2584.87,2350.0,6525,1988.81,1989.9893333333334,1895.214888888889,-30.329999999999927,31.28021685786847,28.830355402659812,85.90361074995809
2020-03-02,1939.67,2658.33,2573.8,2305.0,6526,1975.5242857142857,1988.0339999999999,1895.9520000000002,-3.3299999999999272,29.229495295789068,30.20177039798162,85.99828250443737
2020-03-03,1930.67,2664.0,2573.13,2303.0,6527,1962.3814285714286,1984.9673333333335,1896.6853333333333,-9.0,24.853658636654668,31.217316031809176,86.00993441708995
2020-03-04,1913.0,2633.67,2547.85,2289.0,6528,1950.6671428571428,1982.311666666667,1897.1742222222222,-17.670000000000073,26.204989801264418,33.81975183776138,85.97584351066838
2020-03-05,1884.67,2606.67,2525.54,2255.0,6529,1936.0957142857144,1979.6563333333334,1897.3816666666667,-28.329999999999927,30.804059179153274,38.13249302134492,85.92228752018754
2020-03-06,1870.33,2575.67,2506.54,2215.0,6530,1922.0957142857144,1976.9673333333335,1897.5778888888888,-14.340000000000146,35.607631137804624,42.78360296069937,85.83915642873684
2020-03-09,1838.0,2550.67,2483.63,2169.0,6531,1902.7628571428572,1973.0006666666668,1897.7593333333332,-32.32999999999993,39.661572382057194,49.662257849523215,85.69403787688846
2020-03-10,1865.33,2595.33,2505.1,2212.0,6532,1891.6671428571428,1970.3006666666665,1897.951888888889,27.329999999999927,37.32431946890706,53.23558693939118,85.60039094598235
2020-03-11,1899.33,2611.33,2527.89,2243.0,6533,1885.9042857142856,1968.356,1898.485222222222,34.0,31.3065498244729,54.75672017330645,85.45605976803984
2020-03-12,1853.33,2496.0,2417.13,2168.0,6534,1874.8557142857142,1963.6113333333335,1898.5741111111113,-46.0,26.087093780489813,58.35687589031803,85.40429302548945
